Nr notowania;Rok notowania;Pozycja;Tytuł;Artysta;Punkty
1111;2003;21;Niewinna kiedy śni;Kazik Staszewski;10
1111;2003;22;Can't Stop;Red Hot Chili Peppers;9
1111;2003;23;Chciałbym umrzeć z miłości;Myslovitz;8
1111;2003;24;I'm with You;Avril Lavigne;7
1111;2003;25;Money;Pink Floyd;6
1111;2003;26;Małe dzieci po to są;Anna Maria Jopek;5
1111;2003;27;Ka-Ching!;Shania Twain;4
1111;2003;28;A Sorta Fairytale;Tori Amos;3
1111;2003;29;Do Nieba;Blue Café;2
1111;2003;30;The Hands That Built America;U2;1
1112;2003;1;Kochana;Renata Przemyk & Kasia Nosowska;30
1112;2003;2;Somewhere I Belong;Linkin Park;29
1112;2003;3;Bo tutaj jest jak jest;Borysewicz & Kukiz;28
1112;2003;4;Out of Time;Blur;27
1112;2003;5;Growing Up;Peter Gabriel;26
1112;2003;6;Again;Archive;25
1112;2003;7;The Bitter End;Placebo;24
1112;2003;8;Wyjątkowo zimny maj;Kora;23
1112;2003;9;Sunrise;Simply Red;22
1112;2003;10;Who Told You?;Smolik feat. Mika;21
1112;2003;11;Familiar Feeling;Moloko;20
1112;2003;12;Trudno nie wierzyć w nic;Raz, Dwa, Trzy;19
1112;2003;13;American Life;Madonna;18
1112;2003;14;Nigdy więcej;Püdelsi;17
1112;2003;15;Klus Mitroh;Hey;16
1112;2003;16;There There;Radiohead;15
1112;2003;17;Małe dzieci po to są;Anna Maria Jopek;14
1112;2003;18;Niewinna kiedy śni;Kazik Staszewski;13
1112;2003;19;Kwiat (Louloudi);Grzegorz Turnau & George Dalaras;12
1112;2003;20;You May Be in Love;Blue Café;11
1112;2003;21;Mania mienia;Anna Maria Jopek & Friends with Pat Metheny;10
1112;2003;22;Don't Know Why;Norah Jones;9
1112;2003;23;Special Cases;Massive Attack feat. Sinéad O'Connor;8
1112;2003;24;Can't Stop;Red Hot Chili Peppers;7
1112;2003;25;Do Nieba;Blue Café;6
1112;2003;26;Chciałbym umrzeć z miłości;Myslovitz;5
1112;2003;27;I'm with You;Avril Lavigne;4
1112;2003;28;Money;Pink Floyd;3
1112;2003;29;Eyes Wide Open;King Crimson;2
1112;2003;30;A Sorta Fairytale;Tori Amos;1
1113;2003;1;Growing Up;Peter Gabriel;30
1113;2003;2;Kochana;Renata Przemyk & Kasia Nosowska;29
1113;2003;3;Somewhere I Belong;Linkin Park;28
1113;2003;4;Bo tutaj jest jak jest;Borysewicz & Kukiz;27
1113;2003;5;Out of Time;Blur;26
1113;2003;6;Again;Archive;25
1113;2003;7;Sunrise;Simply Red;24
1113;2003;8;The Bitter End;Placebo;23
1113;2003;9;Wyjątkowo zimny maj;Kora;22
1113;2003;10;Who Told You?;Smolik feat. Mika;21
1113;2003;11;There There;Radiohead;20
1113;2003;12;Nigdy więcej;Püdelsi;19
1113;2003;13;Trudno nie wierzyć w nic;Raz, Dwa, Trzy;18
1113;2003;14;Małe dzieci po to są;Anna Maria Jopek;17
1113;2003;15;American Life;Madonna;16
1113;2003;16;You May Be in Love;Blue Café;15
1113;2003;17;Don't Know Why;Norah Jones;14
1113;2003;18;Klus Mitroh;Hey;13
1113;2003;19;Bring Me to Life;Evanescence;12
1113;2003;20;Do Nieba;Blue Café;11
1113;2003;21;Kwiat (Louloudi);Grzegorz Turnau & George Dalaras;10
1113;2003;22;I'm with You;Avril Lavigne;9
1113;2003;23;Mania mienia;Anna Maria Jopek & Friends with Pat Metheny;8
1113;2003;24;Niewinna kiedy śni;Kazik Staszewski;7
1113;2003;25;Familiar Feeling;Moloko;6
1113;2003;26;Sleeping Awake;P.O.D.;5
1113;2003;27;Can't Stop;Red Hot Chili Peppers;4
1113;2003;28;Chciałbym umrzeć z miłości;Myslovitz;3
1113;2003;29;Special Cases;Massive Attack feat. Sinéad O'Connor;2
1113;2003;30;Kraków;Marek Grechuta & Myslovitz;1
1114;2003;1;Growing Up;Peter Gabriel;30
1114;2003;2;Kochana;Renata Przemyk & Kasia Nosowska;29
1114;2003;3;Somewhere I Belong;Linkin Park;28
1114;2003;4;Out of Time;Blur;27
1114;2003;5;Kraków;Marek Grechuta & Myslovitz;26
1114;2003;6;Bo tutaj jest jak jest;Borysewicz & Kukiz;25
1114;2003;7;Again;Archive;24
1114;2003;8;Who Told You?;Smolik feat. Mika;23
1114;2003;9;Wyjątkowo zimny maj;Kora;22
1114;2003;10;Sunrise;Simply Red;21
1114;2003;11;The Bitter End;Placebo;20
1114;2003;12;There There;Radiohead;19
1114;2003;13;Bring Me to Life;Evanescence;18
1114;2003;14;Nigdy więcej;Püdelsi;17
1114;2003;15;Do Nieba;Blue Café;16
1114;2003;16;Małe dzieci po to są;Anna Maria Jopek;15
1114;2003;17;Sleeping Awake;P.O.D.;14
1114;2003;18;Chciałbym umrzeć z miłości;Myslovitz;13
1114;2003;19;I'm with You;Avril Lavigne;12
1114;2003;20;Niewinna kiedy śni;Kazik Staszewski;11
1114;2003;21;Trudno nie wierzyć w nic;Raz, Dwa, Trzy;10
1114;2003;22;Kwiat (Louloudi);Grzegorz Turnau & George Dalaras;9
1114;2003;23;Klus Mitroh;Hey;8
1114;2003;24;Havana Blues;Namaste;7
1114;2003;25;Don't Know Why;Norah Jones;6
1114;2003;26;You May Be in Love;Blue Café;5
1114;2003;27;Familiar Feeling;Moloko;4
1114;2003;28;Mania mienia;Anna Maria Jopek & Friends with Pat Metheny;3
1114;2003;29;Don't Know Why;Pat Metheny;2
1114;2003;30;American Life;Madonna;1
1115;2003;1;Kraków;Marek Grechuta & Myslovitz;30
1115;2003;2;Kochana;Renata Przemyk & Kasia Nosowska;29
1115;2003;3;Somewhere I Belong;Linkin Park;28
1115;2003;4;Bring Me to Life;Evanescence;27
1115;2003;5;Growing Up;Peter Gabriel;26
1115;2003;6;Out of Time;Blur;25
1115;2003;7;Who Told You?;Smolik feat. Mika;24
1115;2003;8;Bo tutaj jest jak jest;Borysewicz & Kukiz;23
1115;2003;9;Again;Archive;22
1115;2003;10;Sunrise;Simply Red;21
1115;2003;11;There There;Radiohead;20
1115;2003;12;Do Nieba;Blue Café;19
1115;2003;13;Sleeping Awake;P.O.D.;18
1115;2003;14;Nigdy więcej;Püdelsi;17
1115;2003;15;The Bitter End;Placebo;16
1115;2003;16;Małe dzieci po to są;Anna Maria Jopek;15
1115;2003;17;Havana Blues;Namaste;14
1115;2003;18;Chciałbym umrzeć z miłości;Myslovitz;13
1115;2003;19;I'm with You;Avril Lavigne;12
1115;2003;20;Niewinna kiedy śni;Kazik Staszewski;11
1115;2003;21;Wyjątkowo zimny maj;Kora;10
1115;2003;22;Trudno nie wierzyć w nic;Raz, Dwa, Trzy;9
1115;2003;23;Jutro możemy być szczęśliwi;Raz, Dwa, Trzy;8
1115;2003;24;St. Anger;Metallica;7
1115;2003;25;Don't Know Why;Pat Metheny;6
1115;2003;26;Kwiat (Louloudi);Grzegorz Turnau & George Dalaras;5
1115;2003;27;Klus Mitroh;Hey;4
1115;2003;28;You May Be in Love;Blue Café;3
1115;2003;29;Like a Stone;Audioslave;2
1115;2003;30;Feels Like Fire;Santana & Dido;1
1116;2003;1;Bring Me to Life;Evanescence;30
1116;2003;2;Kraków;Marek Grechuta & Myslovitz;29
1116;2003;3;Somewhere I Belong;Linkin Park;28
1116;2003;4;Kochana;Renata Przemyk & Kasia Nosowska;27
1116;2003;5;Out of Time;Blur;26
1116;2003;6;Growing Up;Peter Gabriel;25
1116;2003;7;Who Told You?;Smolik feat. Mika;24
1116;2003;8;Sunrise;Simply Red;23
1116;2003;9;Sleeping Awake;P.O.D.;22
1116;2003;10;Do Nieba;Blue Café;21
1116;2003;11;Bo tutaj jest jak jest;Borysewicz & Kukiz;20
1116;2003;12;Again;Archive;19
1116;2003;13;There There;Radiohead;18
1116;2003;14;Nigdy więcej;Püdelsi;17
1116;2003;15;Jutro możemy być szczęśliwi;Raz, Dwa, Trzy;16
1116;2003;16;Małe dzieci po to są;Anna Maria Jopek;15
1116;2003;17;The Bitter End;Placebo;14
1116;2003;18;Chciałbym umrzeć z miłości;Myslovitz;13
1116;2003;19;I'm with You;Avril Lavigne;12
1116;2003;20;St. Anger;Metallica;11
1116;2003;21;Havana Blues;Namaste;10
1116;2003;22;Niewinna kiedy śni;Kazik Staszewski;9
1116;2003;23;Don't Know Why;Pat Metheny;8
1116;2003;24;Star;Reamonn;7
1116;2003;25;Trudno nie wierzyć w nic;Raz, Dwa, Trzy;6
1116;2003;26;Like a Stone;Audioslave;5
1116;2003;27;Feels Like Fire;Santana & Dido;4
1116;2003;28;Klus Mitroh;Hey;3
1116;2003;29;This Picture;Placebo;2
1116;2003;30;Luciolla;Warszawa Gdańska;1
1117;2003;1;Bring Me to Life;Evanescence;30
1117;2003;2;Kraków;Marek Grechuta & Myslovitz;29
1117;2003;3;Who Told You?;Smolik feat. Mika;28
1117;2003;4;Kochana;Renata Przemyk & Kasia Nosowska;27
1117;2003;5;Somewhere I Belong;Linkin Park;26
1117;2003;6;Out of Time;Blur;25
1117;2003;7;Sunrise;Simply Red;24
1117;2003;8;Growing Up;Peter Gabriel;23
1117;2003;9;Sleeping Awake;P.O.D.;22
1117;2003;10;Do Nieba;Blue Café;21
1117;2003;11;Jutro możemy być szczęśliwi;Raz, Dwa, Trzy;20
1117;2003;12;Again;Archive;19
1117;2003;13;Bo tutaj jest jak jest;Borysewicz & Kukiz;18
1117;2003;14;Nigdy więcej;Püdelsi;17
1117;2003;15;Małe dzieci po to są;Anna Maria Jopek;16
1117;2003;16;St. Anger;Metallica;15
1117;2003;17;Star;Reamonn;14
1117;2003;18;There There;Radiohead;13
1117;2003;19;The Bitter End;Placebo;12
1117;2003;20;Chciałbym umrzeć z miłości;Myslovitz;11
1117;2003;21;I'm with You;Avril Lavigne;10
1117;2003;22;Feels Like Fire;Santana & Dido;9
1117;2003;23;This Picture;Placebo;8
1117;2003;24;Like a Stone;Audioslave;7
1117;2003;25;Don't Know Why;Pat Metheny;6
1117;2003;26;Havana Blues;Namaste;5
1117;2003;27;Trudno nie wierzyć w nic;Raz, Dwa, Trzy;4
1117;2003;28;Siłacz;Marcin Rozynek;3
1117;2003;29;Jeśli będę taka;Goya;2
1117;2003;30;Luciolla;Warszawa Gdańska;1
1118;2003;1;Bring Me to Life;Evanescence;30
1118;2003;2;Kraków;Marek Grechuta & Myslovitz;29
1118;2003;3;Who Told You?;Smolik feat. Mika;28
1118;2003;4;Kochana;Renata Przemyk & Kasia Nosowska;27
1118;2003;5;Do Nieba;Blue Café;26
1118;2003;6;Out of Time;Blur;25
1118;2003;7;Sleeping Awake;P.O.D.;24
1118;2003;8;Somewhere I Belong;Linkin Park;23
1118;2003;9;Sunrise;Simply Red;22
1118;2003;10;Growing Up;Peter Gabriel;21
1118;2003;11;Jutro możemy być szczęśliwi;Raz, Dwa, Trzy;20
1118;2003;12;Małe dzieci po to są;Anna Maria Jopek;19
1118;2003;13;Star;Reamonn;18
1118;2003;14;Nigdy więcej;Püdelsi;17
1118;2003;15;Bo tutaj jest jak jest;Borysewicz & Kukiz;16
1118;2003;16;Feels Like Fire;Santana & Dido;15
1118;2003;17;Again;Archive;14
1118;2003;18;I'm with You;Avril Lavigne;13
1118;2003;19;There There;Radiohead;12
1118;2003;20;Like a Stone;Audioslave;11
1118;2003;21;St. Anger;Metallica;10
1118;2003;22;Chciałbym umrzeć z miłości;Myslovitz;9
1118;2003;23;Siłacz;Marcin Rozynek;8
1118;2003;24;The Bitter End;Placebo;7
1118;2003;25;This Picture;Placebo;6
1118;2003;26;Tramwaje jak komety;eM;5
1118;2003;27;Trudno nie wierzyć w nic;Raz, Dwa, Trzy;4
1118;2003;28;Jeśli będę taka;Goya;3
1118;2003;29;Uważaj na niego;Püdelsi;2
1118;2003;30;Luciolla;Warszawa Gdańska;1
1119;2003;1;Bring Me to Life;Evanescence;30
1119;2003;2;Kraków;Marek Grechuta & Myslovitz;29
1119;2003;3;Kochana;Renata Przemyk & Kasia Nosowska;28
1119;2003;4;Who Told You?;Smolik feat. Mika;27
1119;2003;5;Do Nieba;Blue Café;26
1119;2003;6;Sunrise;Simply Red;25
1119;2003;7;Sleeping Awake;P.O.D.;24
1119;2003;8;Somewhere I Belong;Linkin Park;23
1119;2003;9;Out of Time;Blur;22
1119;2003;10;Star;Reamonn;21
1119;2003;11;Growing Up;Peter Gabriel;20
1119;2003;12;Jutro możemy być szczęśliwi;Raz, Dwa, Trzy;19
1119;2003;13;Again;Archive;18
1119;2003;14;Nigdy więcej;Püdelsi;17
1119;2003;15;This Picture;Placebo;16
1119;2003;16;Uważaj na niego;Püdelsi;15
1119;2003;17;Małe dzieci po to są;Anna Maria Jopek;14
1119;2003;18;Feels Like Fire;Santana & Dido;13
1119;2003;19;St. Anger;Metallica;12
1119;2003;20;Bo tutaj jest jak jest;Borysewicz & Kukiz;11
1119;2003;21;Tramwaje jak komety;eM;10
1119;2003;22;Siłacz;Marcin Rozynek;9
1119;2003;23;There There;Radiohead;8
1119;2003;24;Chciałbym umrzeć z miłości;Myslovitz;7
1119;2003;25;Like a Stone;Audioslave;6
1119;2003;26;The Bitter End;Placebo;5
1119;2003;27;I'm with You;Avril Lavigne;4
1119;2003;28;Jeśli będę taka;Goya;3
1119;2003;29;Trudno nie wierzyć w nic;Raz, Dwa, Trzy;2
1119;2003;30;Hollywood;Madonna;1
1120;2003;1;Bring Me to Life;Evanescence;30
1120;2003;2;Star;Reamonn;29
1120;2003;3;Kraków;Marek Grechuta & Myslovitz;28
1120;2003;4;Sleeping Awake;P.O.D.;27
1120;2003;5;Do Nieba;Blue Café;26
1120;2003;6;Who Told You?;Smolik feat. Mika;25
1120;2003;7;Sunrise;Simply Red;24
1120;2003;8;Out of Time;Blur;23
1120;2003;9;Kochana;Renata Przemyk & Kasia Nosowska;22
1120;2003;10;Growing Up;Peter Gabriel;21
1120;2003;11;Somewhere I Belong;Linkin Park;20
1120;2003;12;Jutro możemy być szczęśliwi;Raz, Dwa, Trzy;19
1120;2003;13;Uważaj na niego;Püdelsi;18
1120;2003;14;Again;Archive;17
1120;2003;15;This Picture;Placebo;16
1120;2003;16;Tramwaje jak komety;eM;15
1120;2003;17;Siłacz;Marcin Rozynek;14
1120;2003;18;Nigdy więcej;Püdelsi;13
1120;2003;19;Feels Like Fire;Santana & Dido;12
1120;2003;20;Bo tutaj jest jak jest;Borysewicz & Kukiz;11
1120;2003;21;Małe dzieci po to są;Anna Maria Jopek;10
1120;2003;22;Like a Stone;Audioslave;9
1120;2003;23;St. Anger;Metallica;8
1120;2003;24;Chciałbym umrzeć z miłości;Myslovitz;7
1120;2003;25;There There;Radiohead;6
1120;2003;26;Jeśli będę taka;Goya;5
1120;2003;27;The Bitter End;Placebo;4
1120;2003;28;Send Your Love;Sting;3
1120;2003;29;Hollywood;Madonna;2
1120;2003;30;Dirty Sticky Floors;Dave Gahan;1
1121;2003;1;Star;Reamonn;30
1121;2003;2;Bring Me to Life;Evanescence;29
1121;2003;3;Sleeping Awake;P.O.D.;28
1121;2003;4;Kraków;Marek Grechuta & Myslovitz;27
1121;2003;5;Do Nieba;Blue Café;26
1121;2003;6;Sunrise;Simply Red;25
1121;2003;7;Who Told You?;Smolik feat. Mika;24
1121;2003;8;Growing Up;Peter Gabriel;23
1121;2003;9;Jutro możemy być szczęśliwi;Raz, Dwa, Trzy;22
1121;2003;10;Out of Time;Blur;21
1121;2003;11;Somewhere I Belong;Linkin Park;20
1121;2003;12;Uważaj na niego;Püdelsi;19
1121;2003;13;Kochana;Renata Przemyk & Kasia Nosowska;18
1121;2003;14;This Picture;Placebo;17
1121;2003;15;Again;Archive;16
1121;2003;16;Tramwaje jak komety;eM;15
1121;2003;17;Siłacz;Marcin Rozynek;14
1121;2003;18;Nigdy więcej;Püdelsi;13
1121;2003;19;Małe dzieci po to są;Anna Maria Jopek;12
1121;2003;20;Feels Like Fire;Santana & Dido;11
1121;2003;21;Bo tutaj jest jak jest;Borysewicz & Kukiz;10
1121;2003;22;Like a Stone;Audioslave;9
1121;2003;23;Send Your Love;Sting;8
1121;2003;24;Chciałbym umrzeć z miłości;Myslovitz;7
1121;2003;25;St. Anger;Metallica;6
1121;2003;26;Jeśli będę taka;Goya;5
1121;2003;27;Hollywood;Madonna;4
1121;2003;28;Myśli i słowa;Bajm;3
1121;2003;29;Dirty Sticky Floors;Dave Gahan;2
1121;2003;30;God Put a Smile Upon Your Face;Coldplay;1
1122;2003;1;Star;Reamonn;30
1122;2003;2;Do Nieba;Blue Café;29
1122;2003;3;Sleeping Awake;P.O.D.;28
1122;2003;4;Who Told You?;Smolik feat. Mika;27
1122;2003;5;Kraków;Marek Grechuta & Myslovitz;26
1122;2003;6;Bring Me to Life;Evanescence;25
1122;2003;7;Tramwaje jak komety;eM;24
1122;2003;8;Jutro możemy być szczęśliwi;Raz, Dwa, Trzy;23
1122;2003;9;Siłacz;Marcin Rozynek;22
1122;2003;10;Growing Up;Peter Gabriel;21
1122;2003;11;Sunrise;Simply Red;20
1122;2003;12;Uważaj na niego;Püdelsi;19
1122;2003;13;Kochana;Renata Przemyk & Kasia Nosowska;18
1122;2003;14;This Picture;Placebo;17
1122;2003;15;Out of Time;Blur;16
1122;2003;16;Małe dzieci po to są;Anna Maria Jopek;15
1122;2003;17;Kiedyś cię znajdę;Reni Jusis;14
1122;2003;18;Somewhere I Belong;Linkin Park;13
1122;2003;19;Bourbon mnie wypełnia;Kazik Staszewski;12
1122;2003;20;Feels Like Fire;Santana & Dido;11
1122;2003;21;Like a Stone;Audioslave;10
1122;2003;22;Nigdy więcej;Püdelsi;9
1122;2003;23;God Put a Smile Upon Your Face;Coldplay;8
1122;2003;24;Bo tutaj jest jak jest;Borysewicz & Kukiz;7
1122;2003;25;Again;Archive;6
1122;2003;26;Hollywood;Madonna;5
1122;2003;27;St. Anger;Metallica;4
1122;2003;28;Myśli i słowa;Bajm;3
1122;2003;29;Dirty Sticky Floors;Dave Gahan;2
1122;2003;30;Send Your Love;Sting;1
1123;2003;1;Star;Reamonn;30
1123;2003;2;Sleeping Awake;P.O.D.;29
1123;2003;3;Kraków;Marek Grechuta & Myslovitz;28
1123;2003;4;Uważaj na niego;Püdelsi;27
1123;2003;5;Bring Me to Life;Evanescence;26
1123;2003;6;Jutro możemy być szczęśliwi;Raz, Dwa, Trzy;25
1123;2003;7;Do Nieba;Blue Café;24
1123;2003;8;Tramwaje jak komety;eM;23
1123;2003;9;Siłacz;Marcin Rozynek;22
1123;2003;10;God Put a Smile Upon Your Face;Coldplay;21
1123;2003;11;Kiedyś cię znajdę;Reni Jusis;20
1123;2003;12;Sunrise;Simply Red;19
1123;2003;13;Growing Up;Peter Gabriel;18
1123;2003;14;This Picture;Placebo;17
1123;2003;15;Who Told You?;Smolik feat. Mika;16
1123;2003;16;Bourbon mnie wypełnia;Kazik Staszewski;15
1123;2003;17;Kochana;Renata Przemyk & Kasia Nosowska;14
1123;2003;18;Somewhere I Belong;Linkin Park;13
1123;2003;19;Again;Archive;12
1123;2003;20;Send Your Love;Sting;11
1123;2003;21;Out of Time;Blur;10
1123;2003;22;Małe dzieci po to są;Anna Maria Jopek;9
1123;2003;23;Hollywood;Madonna;8
1123;2003;24;Testosteron;Kayah;7
1123;2003;25;Nigdy więcej;Püdelsi;6
1123;2003;26;Feels Like Fire;Santana & Dido;5
1123;2003;27;Dirty Sticky Floors;Dave Gahan;4
1123;2003;28;Myśli i słowa;Bajm;3
1123;2003;29;Jeśli tylko chcesz;Borysewicz & Kukiz;2
1123;2003;30;Like a Stone;Audioslave;1
1124;2003;1;Sleeping Awake;P.O.D.;30
1124;2003;2;Star;Reamonn;29
1124;2003;3;Bring Me to Life;Evanescence;28
1124;2003;4;Uważaj na niego;Püdelsi;27
1124;2003;5;God Put a Smile Upon Your Face;Coldplay;26
1124;2003;6;Kiedyś cię znajdę;Reni Jusis;25
1124;2003;7;Tramwaje jak komety;eM;24
1124;2003;8;Do Nieba;Blue Café;23
1124;2003;9;Siłacz;Marcin Rozynek;22
1124;2003;10;This Picture;Placebo;21
1124;2003;11;Kraków;Marek Grechuta & Myslovitz;20
1124;2003;12;Sunrise;Simply Red;19
1124;2003;13;Jutro możemy być szczęśliwi;Raz, Dwa, Trzy;18
1124;2003;14;Again;Archive;17
1124;2003;15;Send Your Love;Sting;16
1124;2003;16;Somewhere I Belong;Linkin Park;15
1124;2003;17;Testosteron;Kayah;14
1124;2003;18;Bourbon mnie wypełnia;Kazik Staszewski;13
1124;2003;19;Jeśli tylko chcesz;Borysewicz & Kukiz;12
1124;2003;20;Who Told You?;Smolik feat. Mika;11
1124;2003;21;Growing Up;Peter Gabriel;10
1124;2003;22;Małe dzieci po to są;Anna Maria Jopek;9
1124;2003;23;Hollywood;Madonna;8
1124;2003;24;Out of Time;Blur;7
1124;2003;25;Dirty Sticky Floors;Dave Gahan;6
1124;2003;26;Myśli i słowa;Bajm;5
1124;2003;27;Nigdy więcej;Püdelsi;4
1124;2003;28;Kochana;Renata Przemyk & Kasia Nosowska;3
1124;2003;29;Fake;Simply Red;2
1124;2003;30;Forever More;Moloko;1
1125;2003;1;Sleeping Awake;P.O.D.;30
1125;2003;2;Kiedyś cię znajdę;Reni Jusis;29
1125;2003;3;Star;Reamonn;28
1125;2003;4;Bring Me to Life;Evanescence;27
1125;2003;5;Uważaj na niego;Püdelsi;26
1125;2003;6;Kraków;Marek Grechuta & Myslovitz;25
1125;2003;7;Testosteron;Kayah;24
1125;2003;8;Tramwaje jak komety;eM;23
1125;2003;9;This Picture;Placebo;22
1125;2003;10;God Put a Smile Upon Your Face;Coldplay;21
1125;2003;11;Jutro możemy być szczęśliwi;Raz, Dwa, Trzy;20
1125;2003;12;Bourbon mnie wypełnia;Kazik Staszewski;19
1125;2003;13;Send Your Love;Sting;18
1125;2003;14;Jeśli tylko chcesz;Borysewicz & Kukiz;17
1125;2003;15;Siłacz;Marcin Rozynek;16
1125;2003;16;Again;Archive;15
1125;2003;17;Fake;Simply Red;14
1125;2003;18;Do Nieba;Blue Café;13
1125;2003;19;Kochana;Renata Przemyk & Kasia Nosowska;12
1125;2003;20;Somewhere I Belong;Linkin Park;11
1125;2003;21;Go to Sleep;Radiohead;10
1125;2003;22;Forever More;Moloko;9
1125;2003;23;Who Told You?;Smolik feat. Mika;8
1125;2003;24;Growing Up;Peter Gabriel;7
1125;2003;25;Sunrise;Simply Red;6
1125;2003;26;1000 Mirrors;Asian Dub Foundation feat. Sinéad O'Connor;5
1125;2003;27;Hollywood;Madonna;4
1125;2003;28;Małe dzieci po to są;Anna Maria Jopek;3
1125;2003;29;Myśli i słowa;Bajm;2
1125;2003;30;Dirty Sticky Floors;Dave Gahan;1
1126;2003;1;Kiedyś cię znajdę;Reni Jusis;30
1126;2003;2;Testosteron;Kayah;29
1126;2003;3;Sleeping Awake;P.O.D.;28
1126;2003;4;Uważaj na niego;Püdelsi;27
1126;2003;5;Star;Reamonn;26
1126;2003;6;Bring Me to Life;Evanescence;25
1126;2003;7;Kraków;Marek Grechuta & Myslovitz;24
1126;2003;8;God Put a Smile Upon Your Face;Coldplay;23
1126;2003;9;Jutro możemy być szczęśliwi;Raz, Dwa, Trzy;22
1126;2003;10;This Picture;Placebo;21
1126;2003;11;Tramwaje jak komety;eM;20
1126;2003;12;Fake;Simply Red;19
1126;2003;13;Send Your Love;Sting;18
1126;2003;14;Bourbon mnie wypełnia;Kazik Staszewski;17
1126;2003;15;Go to Sleep;Radiohead;16
1126;2003;16;Jeśli tylko chcesz;Borysewicz & Kukiz;15
1126;2003;17;Siłacz;Marcin Rozynek;14
1126;2003;18;Forever More;Moloko;13
1126;2003;19;Again;Archive;12
1126;2003;20;Kochana;Renata Przemyk & Kasia Nosowska;11
1126;2003;21;Do Nieba;Blue Café;10
1126;2003;22;1000 Mirrors;Asian Dub Foundation feat. Sinéad O'Connor;9
1126;2003;23;Haunted;Deep Purple;8
1126;2003;24;Growing Up;Peter Gabriel;7
1126;2003;25;Who Told You?;Smolik feat. Mika;6
1126;2003;26;Seven Nation Army;The White Stripes;5
1126;2003;27;Sunrise;Simply Red;4
1126;2003;28;Somewhere I Belong;Linkin Park;3
1126;2003;29;Hollywood;Madonna;2
1126;2003;30;Myśli i słowa;Bajm;1
1127;2003;1;Kiedyś cię znajdę;Reni Jusis;30
1127;2003;2;Testosteron;Kayah;29
1127;2003;3;God Put a Smile Upon Your Face;Coldplay;28
1127;2003;4;Uważaj na niego;Püdelsi;27
1127;2003;5;Bring Me to Life;Evanescence;26
1127;2003;6;This Picture;Placebo;25
1127;2003;7;Sleeping Awake;P.O.D.;24
1127;2003;8;Kraków;Marek Grechuta & Myslovitz;23
1127;2003;9;Star;Reamonn;22
1127;2003;10;Jutro możemy być szczęśliwi;Raz, Dwa, Trzy;21
1127;2003;11;Fake;Simply Red;20
1127;2003;12;Bourbon mnie wypełnia;Kazik Staszewski;19
1127;2003;13;Tramwaje jak komety;eM;18
1127;2003;14;Go to Sleep;Radiohead;17
1127;2003;15;Jeśli tylko chcesz;Borysewicz & Kukiz;16
1127;2003;16;Send Your Love;Sting;15
1127;2003;17;Siłacz;Marcin Rozynek;14
1127;2003;18;Forever More;Moloko;13
1127;2003;19;1000 Mirrors;Asian Dub Foundation feat. Sinéad O'Connor;12
1127;2003;20;Again;Archive;11
1127;2003;21;White Flag;Dido;10
1127;2003;22;Kochana;Renata Przemyk & Kasia Nosowska;9
1127;2003;23;Haunted;Deep Purple;8
1127;2003;24;Seven Nation Army;The White Stripes;7
1127;2003;25;Do Nieba;Blue Café;6
1127;2003;26;Who Told You?;Smolik feat. Mika;5
1127;2003;27;You Were the Last High;The Dandy Warhols;4
1127;2003;28;Sunrise;Simply Red;3
1127;2003;29;Growing Up;Peter Gabriel;2
1127;2003;30;Hollywood;Madonna;1
1128;2003;1;Uważaj na niego;Püdelsi;30
1128;2003;2;Kiedyś cię znajdę;Reni Jusis;29
1128;2003;3;Testosteron;Kayah;28
1128;2003;4;White Flag;Dido;27
1128;2003;5;God Put a Smile Upon Your Face;Coldplay;26
1128;2003;6;Star;Reamonn;25
1128;2003;7;Sleeping Awake;P.O.D.;24
1128;2003;8;Bourbon mnie wypełnia;Kazik Staszewski;23
1128;2003;9;Kraków;Marek Grechuta & Myslovitz;22
1128;2003;10;This Picture;Placebo;21
1128;2003;11;Bring Me to Life;Evanescence;20
1128;2003;12;Fake;Simply Red;19
1128;2003;13;Jeśli tylko chcesz;Borysewicz & Kukiz;18
1128;2003;14;Tramwaje jak komety;eM;17
